room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude
Entire home/apt,Amsterdam,Osdorp,3,5,3,2,96,light apartment with nice view - 2 bedrooms,52.357732,4.813307
Entire home/apt,Amsterdam,Bos en Lommer,9,5,2,0,94,"Lovely, bright studio with a view",52.376153,4.844022
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,11,5,2,1,99,Close to the Centre & Schiphol!,52.350346,4.847191
Entire home/apt,Amsterdam,Slotervaart,10,4.5,2,0,102,Bright and spacious 11th Floor Flat,52.361634,4.842266
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,2,1,95,Lovely quiet apt. comfortbly close to city center,52.35175,4.8468
Entire home/apt,Amsterdam,Osdorp,3,5,2,1,96,Sunny apartment near parks and lake (Sloterplas),52.356928,4.816174
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,9,5,2,1,96,Great room in large app. on canal near Vondelpark!,52.354485,4.852072
Entire home/apt,Amsterdam,Bos en Lommer,17,5,2,1,88,"Magnificent relaxing private apartment,On 5th floo",52.376284,4.845051
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,14,4.5,2,1,95,Lovely & chill apt. with a balcony!,52.355305,4.84844
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,2,1,103,Sunny Apartment near Vondelpark for Longer Stay,52.35094,4.850761
Entire home/apt,Amsterdam,Slotervaart,1,0,4,2,93,Spacious apartment in Amsterdam Nieuw West,52.366537,4.840042
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,2,1,95,COMFORTABLE apt. for 2 + balcony!,52.358704,4.849716
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5,2,1,96,"Beautiful, spacious apartment in 'Oud West'",52.360799,4.859093
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,96,Beautiful Sunny Apartment,52.362403,4.850219
Entire home/apt,Amsterdam,Slotervaart,0,0,2,1,96,Nice 2-person apartment!,52.360552,4.838428
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5,4,1,96,Spacious Sunny Apartment in Amsterdam South,52.350018,4.84957
Entire home/apt,Amsterdam,Slotervaart,39,4.5,2,2,90,"Bright apartment, well located",52.355832,4.827195
Entire home/apt,Amsterdam,Slotervaart,0,0,2,1,87,Nice Apartment Amsterdam,52.359803,4.844107
Entire home/apt,Amsterdam,Slotervaart,0,0,3,1,96,Modern apartment with incredible view of the city,52.362917,4.846698
Entire home/apt,Amsterdam,Slotervaart,3,4.5,3,2,96,Lovely apartment Amsterdam-West,52.354846,4.830561
Entire home/apt,Amsterdam,Slotervaart,0,0,2,1,84,Cozy sunny apartment in Slotervaart area,52.352444,4.83136
Entire home/apt,Amsterdam,Slotervaart,0,0,2,1,96,Cozy apartment in Amsterdam West,52.359854,4.839919
Entire home/apt,Amsterdam,Osdorp,0,0,2,0,102,"Cozy, bright studio (24m2) with private entrance",52.353219,4.804873
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,6,5,2,1,102,"Modern, spacious, quiet, design, perfect location.",52.350448,4.848193
Entire home/apt,Amsterdam,Slotervaart,3,4.5,4,1,84,Spacious Flat Close to Vondelpark,52.353947,4.831703
Entire home/apt,Amsterdam,Slotervaart,0,0,2,1,96,Light design apartment,52.354061,4.832925
Entire home/apt,Amsterdam,Osdorp,6,4.5,2,1,90,Romantic apartment,52.355994,4.803887
Entire home/apt,Amsterdam,Slotervaart,0,0,4,2,90,Basic cosy house in Nieuw-West,52.350389,4.839292
Entire home/apt,Amsterdam,Osdorp,42,5,2,1,95,Modern and Very Romantic Appartment,52.357641,4.803779
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,66,4.5,2,1,102,creative ground floor house close to Vondelpark,52.353528,4.84709
Entire home/apt,Amsterdam,Osdorp,79,4.5,3,2,102,Whole apartm for 3 guests,52.361647,4.803902
Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,6,5,4,1,89,Light and spacious apartment,52.370753,4.830147
Entire home/apt,Amsterdam,Slotervaart,6,5,2,1,84,West is Best! Fab AMS Apartment,52.35492,4.831367
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5,2,2,95,90m2 apartment in city centre with rooftopterrace,52.351238,4.846256
Entire home/apt,Amsterdam,Centrum Oost,26,4.5,7,2,82,Mini-Penthouse Leidseplein,52.36217,4.886097
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,84,Charming room & great location,52.363539,4.87661
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,4,2,1,84,Luxury home near Vondelpark,52.349492,4.859943
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,84,Cosy appartment close to Vondelpark & Leidseplein,52.360448,4.86345
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,84,Nice Apartment located near city centre,52.36827,4.852646
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0,1,1,90,Vinkeles Residence Private Studio Museum district,52.35226,4.88017
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,5,2,1,90,"Cosy, light, calm &amazing location",52.347315,4.860846
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,3,1,94,Cosy appartment!,52.358502,4.857604
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,52,4,2,1,90,Apartment near vondelpark & centre,52.350885,4.853517
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,96,Comfortable and light apartment on good location!,52.368467,4.852659
Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5,2,1,96,Authentic house with garden close to city centre,52.360975,4.854971
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,2,1,102,Rooftop apartment with terrace,52.350644,4.85925
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,3.5,2,1,96,Great full apartment at Vondelpark,52.350429,4.855329
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,5,2,1,102,Renovated sunny apt near Vondelpark,52.348248,4.86301
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,2,84,Cosy appartment in Amsterdam!,52.357647,4.858228
Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,5,2,1,102,"Private, central & luxurious apment",52.360478,4.86345
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5,2,1,90,Beautiful old apartment,52.352143,4.885143
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.5,3,2,90,Sunny Apartment - Great Location!,52.358338,4.852659
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,2,96,Loft above the Vondelpark (fireplace+rooftop),52.350997,4.857048
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,27,4.5,4,0,96,Rosemaries Retreat Amsterdam,52.354086,4.867208
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,37,4.5,3,1,99,"Your apartment, view at Vondelpark",52.354484,4.85533
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,2,1,84,Museumplein - VondelPark Area,52.356346,4.88131
Entire home/apt,Amsterdam,De Baarsjes / Oud West,37,5,2,1,102,Lovely studio apartment in Oud-West,52.363062,4.866394
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,2,93,Amsterdam Museum Quarter,52.355177,4.884168
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,96,Luxury apartment - Park View - near City Center,52.360071,4.864772
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,2,2,102,Amazing apartment with roof terrace,52.362409,4.857498
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.5,2,1,103,Family apartment next to Vondelpark,52.35859,4.85548
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,2,84,Knus appartementje vlakbij Vondelpark,52.357472,4.858026
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,10,4.5,2,1,87,Lovely apartment in Amsterdam,52.349668,4.855544
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,2,1,102,Cosy place near city centre!,52.360552,4.855663
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,4.5,3,1,101,"Within hotspot area. Quiet, bright & spacious Apt",52.354353,4.888121
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,84,Lovely appartment in Oud West,52.361511,4.863109
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,2,1,102,Cozy house near the city center,52.349723,4.861111
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,2,1,95,FAB A'dam apt. with great view!,52.357059,4.854557
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,14,4.5,2,1,95,Amsterdam Zuid (Olympic Stadium),52.348026,4.858668
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,2,1,95,STYLISH apt. with lovely garden!!,52.351156,4.853912
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,2,1,95,Spacious South area apt.,52.354158,4.879774
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,4.5,4,1,102,Apartment w/ amazing location (Albert Cuyp/de pijp,52.354793,4.890114
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,2,0,93,Perfect place for two next to museum quarter,52.355376,4.885667
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,56,4.5,2,1,84,Modern flat in the real Amsterdam,52.352096,4.897964
Entire home/apt,Amsterdam,Oud Oost,11,4.5,2,1,90,"Amsterdam style, comfortable, sunny",52.357119,4.925219
Entire home/apt,Amsterdam,Oud Oost,1,0,2,1,96,Amsterdam,52.351986,4.912909
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0,1,2,84,Apartment near centre of Amsterdam,52.348767,4.90764
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5,2,1,93,Superb 45m2 apartment in 'De Pijp',52.354409,4.887468
Entire home/apt,Amsterdam,Oud Oost,5,4.5,2,1,92,Cozy apt. with garden close to busy city life,52.352757,4.92016
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,10,5,3,1,90,Spacious & light 2-floor apartment,52.354535,4.904135
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,10,5,2,1,102,A Dam good find!,52.350579,4.904347
Entire home/apt,Amsterdam,Centrum Oost,0,0,4,2,88,Amsterdam City Center w/Garden,52.360076,4.894046
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,33,5,2,1,102,Typical and cozy Amsterdam home!,52.351935,4.89714
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0,3,1,84,Lovely apartment in Rivierenbuurt,52.347063,4.906538
Entire home/apt,Amsterdam,Oud Oost,1,0,2,1,84,"Close to centre, 1 min. from metro",52.353914,4.913036
Entire home/apt,Amsterdam,Oud Oost,33,5,2,1,95,Amsterdam Amstel Apartment,52.355395,4.908576
Entire home/apt,Amsterdam,Centrum Oost,130,4.5,2,1,84,Cosy apt in center of Amsterdam,52.362006,4.910138
Entire home/apt,Amsterdam,Oud Oost,4,4,2,2,95,Characteristic East side appartment,52.353901,4.919519
Entire home/apt,Amsterdam,Oud Oost,1,0,2,1,90,1r. Appartment(&balcony) nearby nightlife&centre,52.35829,4.922576
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0,2,1,96,"Nice, quiete flat in Amsterdam",52.351961,4.905876
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,10,4.5,2,1,102,"Cosy apartment in ""De  Pijp""",52.357261,4.887605
Entire home/apt,Amsterdam,Oud Oost,18,4.5,2,1,96,Hip apartment with garden+balcony,52.355523,4.917167
Entire home/apt,Amsterdam,Oud Oost,8,4.5,2,1,95,"Cosy apartment, balcony, free WiFi",52.353251,4.91807
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,15,5,2,1,102,Awesome apartment in de Pijp,52.352829,4.898399
Entire home/apt,Amsterdam,Oud Oost,4,4.5,2,1,95,Modern & cosy apartment incl bikes,52.353759,4.92083
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,85,5,1,1,90,Most beautiful location in De Pijp,52.35523,4.888737
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0,2,1,96,MODERN APT+PIJP AREA+ BEST4COUPLES!,52.3495,4.88907
Entire home/apt,Amsterdam,Watergraafsmeer,3,4.5,2,0,92,Super convenient studio,52.350913,4.924357
Entire home/apt,Amsterdam,Oud Oost,23,4.5,2,1,90,Trendy apt. with balcony in East,52.357289,4.917622
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4.5,2,0,102,Wonderful bright & light studio in the Pijp,52.348587,4.895001
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,33,4.5,4,1,96,Luxe Penthouse in Central Location,52.353589,4.902956
Entire home/apt,Amsterdam,Oud Oost,3,3,2,1,95,LOVELY apt. next to the Dappermarket!!,52.364667,4.926932
Entire home/apt,Amsterdam,Oud Oost,1,0,2,1,96,Nice 2pp. apt. next to the Oosterpark,52.358572,4.921118
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0,2,1,94,Spacious apartment (80m2) in lovely Amsterdam,52.346592,4.898681
Entire home/apt,Amsterdam,Oud Oost,59,5,3,1,102,Great and quiet top apartment in Amsterdam!,52.359884,4.912902
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0,2,1,95,The pijp apartment,52.351265,4.887324
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0,2,1,102,Bright quiet apartment in trending Pijp,52.350682,4.906846
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0,2,0,90,cosy and complete attic studio in De Pijp,52.348695,4.896279
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,2,1,102,Beautiful apartment with stunning roof terrace,52.354823,4.891525
Entire home/apt,Amsterdam,Oud Oost,5,4.5,3,0,102,STUDIO AMSTERDAM EAST,52.354999,4.926353
Entire home/apt,Amsterdam,Oud Oost,12,4.5,1,1,87,"Close to the Amstel, pleasant house",52.352261,4.911302
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,4,2,0,95,Stunning studio for market lovers PIJP AREA!,52.355116,4.89609
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,5,2,1,100,"Sunny, spacious flat in de Pijp",52.350423,4.889776
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,28,5,2,1,101,"Cozy apartment in lively ""De Pijp""",52.349949,4.900429
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5,2,0,90,Cozy apartment/studio in the Pijp!,52.35158,4.900571
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,5,2,1,102,Charming apartment in 'de pijp',52.353207,4.902287
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,35,5,2,1,96,LOVELY REAL AMSTERDAM APARTMENT,52.353087,4.890942
Entire home/apt,Amsterdam,Oud Oost,35,5,2,1,90,Cozy clean apartment,52.35613,4.921178
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,4,2,1,96,Fijne plek in hartje Amsterdam!,52.358156,4.900147
Entire home/apt,Amsterdam,Oud Oost,8,4,3,2,102,Stylish apartment in upcoming east!,52.355423,4.919521
Entire home/apt,Amsterdam,Oud Oost,32,5,2,1,99,Charming and cosy apartment,52.354722,4.918534
Entire home/apt,Amsterdam,Oud Oost,13,4,3,2,102,Sunny apartment with balcony,52.356312,4.915957
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,32,5,2,1,95,Spacious apartment with balcony,52.352577,4.892493
Entire home/apt,Amsterdam,Oud Oost,0,0,2,2,84,Bright apartment in Amsterdam,52.35634,4.91836
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0,2,1,102,Traditional house Amsterdam Centre,52.346638,4.900449
Entire home/apt,Amsterdam,Oud Oost,1,0,2,1,84,"Nice, quiet and centric place",52.351281,4.914489
Entire home/apt,Amsterdam,Oud Oost,31,5,2,1,96,Sweet Amsterdam ap. with garden...,52.350452,4.91614
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,15,4,2,1,95,HOMEY apt. in A'dam PIJP area!,52.354466,4.899776
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,4.5,2,1,95,COZY Roof top A'dam apt. for 2! Pijp area!,52.356204,4.889037
Entire home/apt,Amsterdam,Oud Oost,38,5,2,0,95,Riverside Studio / Loft near Center,52.349531,4.91474
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,23,5,3,1,96,Ideal cosy apartment in Amsterdam,52.35172,4.901239
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,4,2,1,98,Knuzzige Hollandse 2perskamer in loft,52.350154,4.897412
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4,2,1,95,STYLISH apt. at famous A'dam market,52.356066,4.899472
Entire home/apt,Amsterdam,Oud Oost,14,4.5,2,1,95,ROMANTIC & LIGHT apt. in A' dam east area!,52.355616,4.919474
Entire home/apt,Amsterdam,Centrum Oost,3,3.5,4,0,95,Studio in city center of Amsterdam,52.360203,4.892076
Entire home/apt,Amsterdam,Oud Noord,2,0,4,2,107,Modern apartment with a garden close to Central St,52.39608,4.918613
Entire home/apt,Amsterdam,Noord West,1,0,3,2,108,Modern 30's house NDSM Amsterdam,52.41175,4.888013
Entire home/apt,Amsterdam,Noord West,0,0,5,2,114,cousy place in north Amsterdam,52.409147,4.890404
Entire home/apt,Amsterdam,Oud Noord,31,4.5,4,1,114,House with Garden + free Parking,52.395508,4.916713
Entire home/apt,Amsterdam,Oud Noord,4,5,2,1,108,House with garden in popular north,52.3962,4.916026
Entire home/apt,Amsterdam,Noord West,2,0,4,4,118,Amsterdam off the beaten track,52.405221,4.899755
Entire home/apt,Amsterdam,Noord West,2,0,2,1,108,Comfortable apt in up and coming North,52.412705,4.882826
Entire home/apt,Amsterdam,Noord West,0,0,4,3,119,A place beyond believe,52.4159,4.883895
Entire home/apt,Amsterdam,Noord West,14,5,2,1,119,Beautiful and spacious apartment,52.404275,4.900709
Entire home/apt,Amsterdam,Noord Oost,19,4.5,4,2,107,Family House Amsterdam Free Parking,52.406018,4.930087
Entire home/apt,Amsterdam,Noord West,7,5,4,2,111,Family house with garden NDSM,52.414683,4.881594
Entire home/apt,Amsterdam,Noord Oost,2,0,4,4,113,Big family house Amsterdam-North | Parking&garden,52.408434,4.933959
Entire home/apt,Amsterdam,Noord West,7,4.5,4,1,114,Bright and light city apartment,52.416892,4.885162
Entire home/apt,Amsterdam,Centrum Oost,0,0,4,2,111,Luxurious appt Amsterdam center/downtown,52.371076,4.930789
Entire home/apt,Amsterdam,Westerpark,19,5,2,1,122,Light and Arty Downtown Flat.,52.389045,4.88869
Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,4,5,4,2,111,Two floor apartment + balcony,52.363872,4.941319
Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,11,5,2,1,119,"Very nice apartment, amazing view!",52.376252,4.948215
Entire home/apt,Amsterdam,Centrum Oost,10,4.5,2,1,114,Lovely bright house in city center,52.368751,4.90708
Entire home/apt,Amsterdam,Centrum Oost,0,0,5,3,119,"Centrally located, spacious appt.",52.36877,4.91454
Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,6,4.5,2,1,114,Great appartment all yours,52.365897,4.932039
Entire home/apt,Amsterdam,Oud Oost,6,4.5,2,2,118,Light and spacious near Oosterpark,52.364155,4.925716
Entire home/apt,Amsterdam,Oud Noord,0,0,2,1,118,Amsterdam Noord,52.388361,4.926135
Entire home/apt,Amsterdam,Noord Oost,2,0,4,1,108,Nice house in picturesque village near Amsterdam.,52.405678,4.965096
Entire home/apt,Amsterdam,Oud Oost,7,4.5,2,1,123,"A place for yourself, 5 min from central station.",52.36347,4.927655
Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,5,5,2,2,113,Spacious apartment with a view,52.365237,4.945076
Entire home/apt,Amsterdam,Centrum West,30,5,4,3,119,Apartment with garden near centre,52.385142,4.891229
Entire home/apt,Amsterdam,Noord Oost,4,5,2,0,114,cottage in Amsterdam,52.377958,4.991014
Entire home/apt,Amsterdam,Oud Noord,58,4.5,1,0,110,"cosey studio in green area close to the centre, 1p",52.384225,4.911898
Entire home/apt,Amsterdam,Oud Noord,97,5,3,1,107,"Nice apartment, central and easy",52.384697,4.914354
Entire home/apt,Amsterdam,Oud Noord,4,4.5,2,1,108,"Light, spacious home in trendy hood",52.383866,4.91494
Entire home/apt,Amsterdam,Noord Oost,14,4.5,4,2,108,Luxurious and spacious mobile home ,52.384751,5.013557
Entire home/apt,Amsterdam,Westerpark,13,4.5,2,1,108,Apartment in a good neighbourhood in Amsterdam,52.388549,4.887875
Entire home/apt,Amsterdam,Centrum Oost,6,4,2,1,114,Amsterdam Loft Skinny bridge,52.364306,4.902975
Entire home/apt,Amsterdam,Oud Oost,5,5,2,1,108,Renovated apartment in Amsterdam,52.364971,4.929728
Entire home/apt,Amsterdam,Centrum Oost,1,0,2,2,114,Unique & quiet in the citycentre,52.370956,4.922486
Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,15,5,2,1,108,Magnificent view apartment in city centre,52.37623,4.921977
Entire home/apt,Amsterdam,Oud Noord,13,4.5,2,1,115,"Free parking, sunny 80m2 two floor appartment!",52.395865,4.916461
Entire home/apt,Amsterdam,Oud Oost,28,4.5,2,1,118,Cosy apartment in upcoming Oost!,52.365221,4.931069
Entire home/apt,Amsterdam,Oud Noord,7,4.5,4,2,118,Lovely home at a rustic street,52.392831,4.929093
